Filename,True_Label,True_Name,Model,Pred_Prob_Pneumonia,Pred_Label,Pred_Name,Correct,Concentration,Faithfulness_Drop,GC_GCpp_Agreement,Top_Row,Top_Col,Focus_Quadrant
IM-0107-0001.jpeg,0,NORMAL,ResNet-18,0.0001,0,NORMAL,1,0.6016,0.9945,0.9325,48,111,Top-Left
IM-0107-0001.jpeg,0,NORMAL,DenseNet-121,0.0002,0,NORMAL,1,0.5684,0.8404,0.9757,48,112,Top-Right
IM-0107-0001.jpeg,0,NORMAL,ViT-Tiny,0.0001,0,NORMAL,1,0.8688,0.9641,0.0039,87,72,Top-Left
IM-0109-0001.jpeg,0,NORMAL,ResNet-18,0.0095,0,NORMAL,1,0.7397,0.9794,0.6816,144,80,Bottom-Left
IM-0109-0001.jpeg,0,NORMAL,DenseNet-121,0.1426,0,NORMAL,1,0.8334,0.8318,0.6231,47,80,Top-Left
IM-0109-0001.jpeg,0,NORMAL,ViT-Tiny,0.8904,1,PNEUMONIA,0,0.8828,0.4817,0.0199,0,199,Top-Right
IM-0110-0001.jpeg,0,NORMAL,ResNet-18,0.2853,0,NORMAL,1,0.8651,0.6996,0.6042,176,111,Bottom-Left
IM-0110-0001.jpeg,0,NORMAL,DenseNet-121,0.273,0,NORMAL,1,0.828,0.7082,0.9469,48,47,Top-Left
IM-0110-0001.jpeg,0,NORMAL,ViT-Tiny,0.9929,1,PNEUMONIA,0,0.9422,0.0401,0.3063,135,119,Bottom-Right
IM-0111-0001.jpeg,0,NORMAL,ResNet-18,0.0001,0,NORMAL,1,0.6662,0.9925,0.9434,175,111,Bottom-Left
IM-0111-0001.jpeg,0,NORMAL,DenseNet-121,0.0008,0,NORMAL,1,0.8101,0.3716,0.9835,176,79,Bottom-Left
IM-0111-0001.jpeg,0,NORMAL,ViT-Tiny,0.0008,0,NORMAL,1,0.8856,0.9784,0.0527,40,151,Top-Right
NORMAL2-IM-0007-0001.jpeg,0,NORMAL,ResNet-18,0.0002,0,NORMAL,1,0.7326,0.8783,0.9352,112,80,Bottom-Left
NORMAL2-IM-0007-0001.jpeg,0,NORMAL,DenseNet-121,0.0023,0,NORMAL,1,0.6095,0.2824,0.8871,79,80,Top-Left
NORMAL2-IM-0007-0001.jpeg,0,NORMAL,ViT-Tiny,0.0018,0,NORMAL,1,0.8516,0.9775,0.0053,87,167,Top-Right
NORMAL2-IM-0012-0001.jpeg,0,NORMAL,ResNet-18,0.0002,0,NORMAL,1,0.7271,0.9944,0.9313,111,111,Top-Left
NORMAL2-IM-0012-0001.jpeg,0,NORMAL,DenseNet-121,0.0017,0,NORMAL,1,0.7313,0.9573,0.8956,48,112,Top-Right
NORMAL2-IM-0012-0001.jpeg,0,NORMAL,ViT-Tiny,0.0,0,NORMAL,1,0.9261,0.9,0.2499,40,167,Top-Right
NORMAL2-IM-0013-0001.jpeg,0,NORMAL,ResNet-18,0.0,0,NORMAL,1,0.755,0.9753,0.9559,79,112,Top-Right
NORMAL2-IM-0013-0001.jpeg,0,NORMAL,DenseNet-121,0.0001,0,NORMAL,1,0.5691,0.8921,0.9669,48,80,Top-Left
NORMAL2-IM-0013-0001.jpeg,0,NORMAL,ViT-Tiny,0.0002,0,NORMAL,1,0.9008,0.9586,0.1103,135,167,Bottom-Right
NORMAL2-IM-0019-0001.jpeg,0,NORMAL,ResNet-18,0.0014,0,NORMAL,1,0.7611,0.991,0.8921,80,112,Top-Right
NORMAL2-IM-0019-0001.jpeg,0,NORMAL,DenseNet-121,0.001,0,NORMAL,1,0.6871,0.961,0.9531,79,80,Top-Left
NORMAL2-IM-0019-0001.jpeg,0,NORMAL,ViT-Tiny,0.004,0,NORMAL,1,0.841,0.9809,0.3403,71,71,Top-Left
NORMAL2-IM-0023-0001.jpeg,0,NORMAL,ResNet-18,0.0,0,NORMAL,1,0.7224,0.9997,0.9178,79,111,Top-Left
NORMAL2-IM-0023-0001.jpeg,0,NORMAL,DenseNet-121,0.0005,0,NORMAL,1,0.5719,0.971,0.9708,48,111,Top-Left
NORMAL2-IM-0023-0001.jpeg,0,NORMAL,ViT-Tiny,0.0007,0,NORMAL,1,0.9085,0.9936,0.1029,23,136,Top-Right
NORMAL2-IM-0027-0001.jpeg,0,NORMAL,ResNet-18,0.0,0,NORMAL,1,0.7055,0.9974,0.9512,111,111,Top-Left
NORMAL2-IM-0027-0001.jpeg,0,NORMAL,DenseNet-121,0.0006,0,NORMAL,1,0.5694,0.9501,0.9086,48,80,Top-Left
NORMAL2-IM-0027-0001.jpeg,0,NORMAL,ViT-Tiny,0.001,0,NORMAL,1,0.8929,0.9852,0.4277,88,56,Top-Left
NORMAL2-IM-0028-0001.jpeg,0,NORMAL,ResNet-18,0.0003,0,NORMAL,1,0.6326,0.8943,0.8911,79,112,Top-Right
NORMAL2-IM-0028-0001.jpeg,0,NORMAL,DenseNet-121,0.0005,0,NORMAL,1,0.6105,0.8648,0.9527,79,80,Top-Left
NORMAL2-IM-0028-0001.jpeg,0,NORMAL,ViT-Tiny,0.014,0,NORMAL,1,0.8467,0.966,0.3119,71,56,Top-Left
NORMAL2-IM-0029-0001.jpeg,0,NORMAL,ResNet-18,0.0005,0,NORMAL,1,0.786,0.9984,0.8802,79,112,Top-Right
NORMAL2-IM-0029-0001.jpeg,0,NORMAL,DenseNet-121,0.0019,0,NORMAL,1,0.6857,0.8451,0.9002,47,112,Top-Right
NORMAL2-IM-0029-0001.jpeg,0,NORMAL,ViT-Tiny,0.0032,0,NORMAL,1,0.8331,0.9925,0.1193,88,167,Top-Right
NORMAL2-IM-0030-0001.jpeg,0,NORMAL,ResNet-18,0.0,0,NORMAL,1,0.7011,0.1314,0.8755,111,80,Top-Left
NORMAL2-IM-0030-0001.jpeg,0,NORMAL,DenseNet-121,0.0001,0,NORMAL,1,0.608,0.5885,0.9527,79,112,Top-Right
NORMAL2-IM-0030-0001.jpeg,0,NORMAL,ViT-Tiny,0.0011,0,NORMAL,1,0.8024,0.9304,0.2249,56,167,Top-Right
NORMAL2-IM-0033-0001.jpeg,0,NORMAL,ResNet-18,0.0,0,NORMAL,1,0.7781,0.9713,0.9689,79,112,Top-Right
NORMAL2-IM-0033-0001.jpeg,0,NORMAL,DenseNet-121,0.0001,0,NORMAL,1,0.5151,0.9009,0.9811,48,112,Top-Right
NORMAL2-IM-0033-0001.jpeg,0,NORMAL,ViT-Tiny,0.0001,0,NORMAL,1,0.9169,0.8926,0.095,71,152,Top-Right
NORMAL2-IM-0035-0001.jpeg,0,NORMAL,ResNet-18,0.0007,0,NORMAL,1,0.74,0.9983,0.9143,111,111,Top-Left
NORMAL2-IM-0035-0001.jpeg,0,NORMAL,DenseNet-121,0.0069,0,NORMAL,1,0.6592,0.9346,0.9058,144,112,Bottom-Right
NORMAL2-IM-0035-0001.jpeg,0,NORMAL,ViT-Tiny,0.0002,0,NORMAL,1,0.8979,0.9863,0.0,104,167,Top-Right
NORMAL2-IM-0041-0001.jpeg,0,NORMAL,ResNet-18,0.068,0,NORMAL,1,0.8111,0.8933,0.7824,48,143,Top-Right
NORMAL2-IM-0041-0001.jpeg,0,NORMAL,DenseNet-121,0.2665,0,NORMAL,1,0.7748,0.5837,0.9047,47,80,Top-Left
NORMAL2-IM-0041-0001.jpeg,0,NORMAL,ViT-Tiny,0.0135,0,NORMAL,1,0.8485,0.9826,0.007,120,167,Bottom-Right
NORMAL2-IM-0045-0001.jpeg,0,NORMAL,ResNet-18,0.0007,0,NORMAL,1,0.8177,0.9991,0.8722,79,111,Top-Left
NORMAL2-IM-0045-0001.jpeg,0,NORMAL,DenseNet-121,0.008,0,NORMAL,1,0.8196,0.8782,0.9607,48,111,Top-Left
NORMAL2-IM-0045-0001.jpeg,0,NORMAL,ViT-Tiny,0.0043,0,NORMAL,1,0.8958,0.9899,0.533,120,56,Bottom-Left
NORMAL2-IM-0051-0001.jpeg,0,NORMAL,ResNet-18,0.0,0,NORMAL,1,0.7741,0.9915,0.9219,80,112,Top-Right
NORMAL2-IM-0051-0001.jpeg,0,NORMAL,DenseNet-121,0.0007,0,NORMAL,1,0.7537,0.9799,0.9128,48,111,Top-Left
NORMAL2-IM-0051-0001.jpeg,0,NORMAL,ViT-Tiny,0.0008,0,NORMAL,1,0.8676,0.9859,0.032,119,167,Bottom-Right
NORMAL2-IM-0052-0001.jpeg,0,NORMAL,ResNet-18,0.0,0,NORMAL,1,0.6991,0.7708,0.8916,79,111,Top-Left
NORMAL2-IM-0052-0001.jpeg,0,NORMAL,DenseNet-121,0.0,0,NORMAL,1,0.558,0.6297,0.972,80,80,Top-Left
NORMAL2-IM-0052-0001.jpeg,0,NORMAL,ViT-Tiny,0.0004,0,NORMAL,1,0.873,0.9364,0.0057,56,72,Top-Left
NORMAL2-IM-0058-0001.jpeg,0,NORMAL,ResNet-18,0.0003,0,NORMAL,1,0.7276,0.9901,0.9387,112,80,Bottom-Left
NORMAL2-IM-0058-0001.jpeg,0,NORMAL,DenseNet-121,0.0001,0,NORMAL,1,0.6271,0.9642,0.9581,144,80,Bottom-Left
NORMAL2-IM-0058-0001.jpeg,0,NORMAL,ViT-Tiny,0.0002,0,NORMAL,1,0.884,0.9336,0.0395,72,56,Top-Left
NORMAL2-IM-0059-0001.jpeg,0,NORMAL,ResNet-18,0.0,0,NORMAL,1,0.7031,0.8649,0.9275,80,111,Top-Left
NORMAL2-IM-0059-0001.jpeg,0,NORMAL,DenseNet-121,0.0003,0,NORMAL,1,0.6559,0.5699,0.9655,48,143,Top-Right
NORMAL2-IM-0059-0001.jpeg,0,NORMAL,ViT-Tiny,0.0466,0,NORMAL,1,0.836,0.9095,0.2441,55,87,Top-Left
NORMAL2-IM-0060-0001.jpeg,0,NORMAL,ResNet-18,0.0009,0,NORMAL,1,0.7691,0.9968,0.9045,48,111,Top-Left
NORMAL2-IM-0060-0001.jpeg,0,NORMAL,DenseNet-121,0.0003,0,NORMAL,1,0.6309,0.9096,0.9345,48,112,Top-Right
NORMAL2-IM-0060-0001.jpeg,0,NORMAL,ViT-Tiny,0.0002,0,NORMAL,1,0.8826,0.9174,0.0,135,71,Bottom-Left
NORMAL2-IM-0066-0001.jpeg,0,NORMAL,ResNet-18,0.0001,0,NORMAL,1,0.8041,0.9608,0.8821,79,112,Top-Right
NORMAL2-IM-0066-0001.jpeg,0,NORMAL,DenseNet-121,0.0003,0,NORMAL,1,0.6565,0.7424,0.9659,79,111,Top-Left
NORMAL2-IM-0066-0001.jpeg,0,NORMAL,ViT-Tiny,0.0057,0,NORMAL,1,0.828,0.9927,0.1306,120,55,Bottom-Left
NORMAL2-IM-0072-0001.jpeg,0,NORMAL,ResNet-18,0.2515,0,NORMAL,1,0.7433,0.4263,0.2741,48,176,Top-Right
NORMAL2-IM-0072-0001.jpeg,0,NORMAL,DenseNet-121,0.0276,0,NORMAL,1,0.7018,0.9056,0.779,47,79,Top-Left
NORMAL2-IM-0072-0001.jpeg,0,NORMAL,ViT-Tiny,0.0364,0,NORMAL,1,0.9151,0.9535,0.2123,87,56,Top-Left
NORMAL2-IM-0073-0001.jpeg,0,NORMAL,ResNet-18,0.0002,0,NORMAL,1,0.7073,0.9065,0.9062,111,80,Top-Left
NORMAL2-IM-0073-0001.jpeg,0,NORMAL,DenseNet-121,0.0005,0,NORMAL,1,0.4654,0.6523,0.9559,144,79,Bottom-Left
NORMAL2-IM-0073-0001.jpeg,0,NORMAL,ViT-Tiny,0.0006,0,NORMAL,1,0.9297,0.9717,0.3687,72,24,Top-Left
NORMAL2-IM-0079-0001.jpeg,0,NORMAL,ResNet-18,0.0001,0,NORMAL,1,0.7005,0.9944,0.9511,79,112,Top-Right
NORMAL2-IM-0079-0001.jpeg,0,NORMAL,DenseNet-121,0.0001,0,NORMAL,1,0.5877,0.7807,0.9718,48,111,Top-Left
NORMAL2-IM-0079-0001.jpeg,0,NORMAL,ViT-Tiny,0.0001,0,NORMAL,1,0.8154,0.9301,0.0,24,71,Top-Left
NORMAL2-IM-0081-0001.jpeg,0,NORMAL,ResNet-18,0.3046,0,NORMAL,1,0.8232,0.6713,0.6532,80,112,Top-Right
NORMAL2-IM-0081-0001.jpeg,0,NORMAL,DenseNet-121,0.0022,0,NORMAL,1,0.6943,0.8182,0.9215,48,112,Top-Right
NORMAL2-IM-0081-0001.jpeg,0,NORMAL,ViT-Tiny,0.0031,0,NORMAL,1,0.883,0.9395,0.0082,151,168,Bottom-Right
NORMAL2-IM-0086-0001.jpeg,0,NORMAL,ResNet-18,0.0007,0,NORMAL,1,0.7085,0.7934,0.8469,112,80,Bottom-Left
NORMAL2-IM-0086-0001.jpeg,0,NORMAL,DenseNet-121,0.0013,0,NORMAL,1,0.557,0.8333,0.8958,79,48,Top-Left
NORMAL2-IM-0086-0001.jpeg,0,NORMAL,ViT-Tiny,0.0011,0,NORMAL,1,0.9426,0.9297,0.0681,72,72,Top-Left
NORMAL2-IM-0092-0001.jpeg,0,NORMAL,ResNet-18,0.0542,0,NORMAL,1,0.8185,0.9124,0.5827,47,112,Top-Right
NORMAL2-IM-0092-0001.jpeg,0,NORMAL,DenseNet-121,0.0827,0,NORMAL,1,0.7878,0.7523,0.9088,0,143,Top-Right
NORMAL2-IM-0092-0001.jpeg,0,NORMAL,ViT-Tiny,0.0037,0,NORMAL,1,0.9181,0.9913,0.0731,103,72,Top-Left
NORMAL2-IM-0095-0001.jpeg,0,NORMAL,ResNet-18,0.0016,0,NORMAL,1,0.7558,0.8898,0.7342,80,144,Top-Right
NORMAL2-IM-0095-0001.jpeg,0,NORMAL,DenseNet-121,0.0054,0,NORMAL,1,0.6921,0.8868,0.8727,80,175,Top-Right
NORMAL2-IM-0095-0001.jpeg,0,NORMAL,ViT-Tiny,0.0022,0,NORMAL,1,0.8627,0.9721,0.202,136,71,Bottom-Left
NORMAL2-IM-0096-0001.jpeg,0,NORMAL,ResNet-18,0.0016,0,NORMAL,1,0.7558,0.8898,0.7342,80,144,Top-Right
NORMAL2-IM-0096-0001.jpeg,0,NORMAL,DenseNet-121,0.0054,0,NORMAL,1,0.6921,0.8868,0.8727,80,175,Top-Right
NORMAL2-IM-0096-0001.jpeg,0,NORMAL,ViT-Tiny,0.0022,0,NORMAL,1,0.8627,0.9721,0.202,136,71,Bottom-Left
NORMAL2-IM-0098-0001.jpeg,0,NORMAL,ResNet-18,0.0041,0,NORMAL,1,0.8333,0.9848,0.8773,112,111,Bottom-Left
NORMAL2-IM-0098-0001.jpeg,0,NORMAL,DenseNet-121,0.0456,0,NORMAL,1,0.7589,0.9122,0.8758,80,112,Top-Right
NORMAL2-IM-0098-0001.jpeg,0,NORMAL,ViT-Tiny,0.0002,0,NORMAL,1,0.8432,0.9779,0.0496,168,40,Bottom-Left
NORMAL2-IM-0102-0001.jpeg,0,NORMAL,ResNet-18,0.0002,0,NORMAL,1,0.7618,0.9462,0.9527,79,111,Top-Left
NORMAL2-IM-0102-0001.jpeg,0,NORMAL,DenseNet-121,0.0029,0,NORMAL,1,0.612,0.9155,0.9466,48,79,Top-Left
NORMAL2-IM-0102-0001.jpeg,0,NORMAL,ViT-Tiny,0.0057,0,NORMAL,1,0.878,0.9914,0.2116,40,72,Top-Left
NORMAL2-IM-0105-0001.jpeg,0,NORMAL,ResNet-18,0.0074,0,NORMAL,1,0.7698,0.9538,0.8841,79,112,Top-Right
NORMAL2-IM-0105-0001.jpeg,0,NORMAL,DenseNet-121,0.0136,0,NORMAL,1,0.6947,0.8769,0.8255,79,144,Top-Right
NORMAL2-IM-0105-0001.jpeg,0,NORMAL,ViT-Tiny,0.1059,0,NORMAL,1,0.9102,0.8816,0.2539,104,167,Top-Right
NORMAL2-IM-0107-0001.jpeg,0,NORMAL,ResNet-18,0.0,0,NORMAL,1,0.7869,0.9452,0.9265,79,112,Top-Right
NORMAL2-IM-0107-0001.jpeg,0,NORMAL,DenseNet-121,0.0024,0,NORMAL,1,0.6449,0.8244,0.9758,79,111,Top-Left
NORMAL2-IM-0107-0001.jpeg,0,NORMAL,ViT-Tiny,0.0022,0,NORMAL,1,0.8676,0.9957,0.0,88,56,Top-Left
NORMAL2-IM-0110-0001.jpeg,0,NORMAL,ResNet-18,0.0,0,NORMAL,1,0.7235,0.9942,0.9582,80,112,Top-Right
NORMAL2-IM-0110-0001.jpeg,0,NORMAL,DenseNet-121,0.0009,0,NORMAL,1,0.5614,0.9241,0.9513,48,80,Top-Left
NORMAL2-IM-0110-0001.jpeg,0,NORMAL,ViT-Tiny,0.0002,0,NORMAL,1,0.8853,0.9757,0.1139,135,71,Bottom-Left
NORMAL2-IM-0111-0001.jpeg,0,NORMAL,ResNet-18,0.0188,0,NORMAL,1,0.6643,0.9679,0.6737,175,80,Bottom-Left
NORMAL2-IM-0111-0001.jpeg,0,NORMAL,DenseNet-121,0.0038,0,NORMAL,1,0.7107,0.8322,0.9424,47,80,Top-Left
NORMAL2-IM-0111-0001.jpeg,0,NORMAL,ViT-Tiny,0.0149,0,NORMAL,1,0.834,0.9646,0.0373,88,56,Top-Left
NORMAL2-IM-0112-0001.jpeg,0,NORMAL,ResNet-18,0.0,0,NORMAL,1,0.6725,0.999,0.9326,111,112,Top-Right
NORMAL2-IM-0112-0001.jpeg,0,NORMAL,DenseNet-121,0.0003,0,NORMAL,1,0.5189,0.9398,0.9629,175,80,Bottom-Left
NORMAL2-IM-0112-0001.jpeg,0,NORMAL,ViT-Tiny,0.0001,0,NORMAL,1,0.8879,0.9525,0.3,87,167,Top-Right
NORMAL2-IM-0117-0001.jpeg,0,NORMAL,ResNet-18,0.0932,0,NORMAL,1,0.8588,0.8937,0.5729,48,111,Top-Left
NORMAL2-IM-0117-0001.jpeg,0,NORMAL,DenseNet-121,0.0345,0,NORMAL,1,0.7238,0.8178,0.8492,48,143,Top-Right
NORMAL2-IM-0117-0001.jpeg,0,NORMAL,ViT-Tiny,0.0874,0,NORMAL,1,0.8803,0.8955,0.2239,56,151,Top-Right
NORMAL2-IM-0120-0001.jpeg,0,NORMAL,ResNet-18,0.0003,0,NORMAL,1,0.6579,0.7866,0.9012,80,112,Top-Right
NORMAL2-IM-0120-0001.jpeg,0,NORMAL,DenseNet-121,0.057,0,NORMAL,1,0.7377,0.8984,0.7209,48,79,Top-Left
NORMAL2-IM-0120-0001.jpeg,0,NORMAL,ViT-Tiny,0.0107,0,NORMAL,1,0.8613,0.9821,0.3106,55,87,Top-Left
NORMAL2-IM-0123-0001.jpeg,0,NORMAL,ResNet-18,0.0195,0,NORMAL,1,0.7377,0.9701,0.8065,112,111,Bottom-Left
NORMAL2-IM-0123-0001.jpeg,0,NORMAL,DenseNet-121,0.0055,0,NORMAL,1,0.6962,0.8379,0.9238,48,111,Top-Left
NORMAL2-IM-0123-0001.jpeg,0,NORMAL,ViT-Tiny,0.0467,0,NORMAL,1,0.8771,0.9405,0.0307,136,71,Bottom-Left
NORMAL2-IM-0129-0001.jpeg,0,NORMAL,ResNet-18,0.0001,0,NORMAL,1,0.7777,0.9969,0.9512,111,112,Top-Right
NORMAL2-IM-0129-0001.jpeg,0,NORMAL,DenseNet-121,0.003,0,NORMAL,1,0.6911,0.9717,0.8034,79,80,Top-Left
NORMAL2-IM-0129-0001.jpeg,0,NORMAL,ViT-Tiny,0.0002,0,NORMAL,1,0.9227,0.9905,0.1634,40,87,Top-Left
NORMAL2-IM-0130-0001.jpeg,0,NORMAL,ResNet-18,0.0,0,NORMAL,1,0.7769,0.9834,0.8955,79,112,Top-Right
NORMAL2-IM-0130-0001.jpeg,0,NORMAL,DenseNet-121,0.0,0,NORMAL,1,0.6879,0.6156,0.9372,48,80,Top-Left
NORMAL2-IM-0130-0001.jpeg,0,NORMAL,ViT-Tiny,0.0,0,NORMAL,1,0.8728,0.4479,0.2995,167,71,Bottom-Left
NORMAL2-IM-0131-0001.jpeg,0,NORMAL,ResNet-18,0.0036,0,NORMAL,1,0.8245,0.9929,0.8827,48,112,Top-Right
NORMAL2-IM-0131-0001.jpeg,0,NORMAL,DenseNet-121,0.0652,0,NORMAL,1,0.7967,0.8268,0.9509,47,112,Top-Right
NORMAL2-IM-0131-0001.jpeg,0,NORMAL,ViT-Tiny,0.002,0,NORMAL,1,0.8812,0.9435,0.0441,119,168,Bottom-Right
NORMAL2-IM-0132-0001.jpeg,0,NORMAL,ResNet-18,0.0006,0,NORMAL,1,0.7269,0.9094,0.8893,112,80,Bottom-Left
NORMAL2-IM-0132-0001.jpeg,0,NORMAL,DenseNet-121,0.0012,0,NORMAL,1,0.6266,0.6015,0.9659,79,80,Top-Left
NORMAL2-IM-0132-0001.jpeg,0,NORMAL,ViT-Tiny,0.0714,0,NORMAL,1,0.8714,0.8872,0.0904,120,152,Bottom-Right
NORMAL2-IM-0135-0001.jpeg,0,NORMAL,ResNet-18,0.0505,0,NORMAL,1,0.732,0.949,0.7621,144,80,Bottom-Left
NORMAL2-IM-0135-0001.jpeg,0,NORMAL,DenseNet-121,0.0065,0,NORMAL,1,0.6301,0.948,0.9301,144,80,Bottom-Left
NORMAL2-IM-0135-0001.jpeg,0,NORMAL,ViT-Tiny,0.0182,0,NORMAL,1,0.8801,0.9666,0.1331,72,152,Top-Right
NORMAL2-IM-0139-0001.jpeg,0,NORMAL,ResNet-18,0.0011,0,NORMAL,1,0.6258,0.9944,0.9316,48,112,Top-Right
NORMAL2-IM-0139-0001.jpeg,0,NORMAL,DenseNet-121,0.0006,0,NORMAL,1,0.6607,0.9404,0.9531,79,80,Top-Left
NORMAL2-IM-0139-0001.jpeg,0,NORMAL,ViT-Tiny,0.0002,0,NORMAL,1,0.8574,0.9871,0.0,135,71,Bottom-Left
NORMAL2-IM-0141-0001.jpeg,0,NORMAL,ResNet-18,0.0,0,NORMAL,1,0.7848,0.997,0.8821,79,111,Top-Left
NORMAL2-IM-0141-0001.jpeg,0,NORMAL,DenseNet-121,0.0004,0,NORMAL,1,0.7251,0.8785,0.9532,48,111,Top-Left
NORMAL2-IM-0141-0001.jpeg,0,NORMAL,ViT-Tiny,0.0001,0,NORMAL,1,0.8754,0.9759,0.3162,40,136,Top-Right
NORMAL2-IM-0145-0001.jpeg,0,NORMAL,ResNet-18,0.0362,0,NORMAL,1,0.6456,0.8789,0.8291,48,112,Top-Right
NORMAL2-IM-0145-0001.jpeg,0,NORMAL,DenseNet-121,0.0031,0,NORMAL,1,0.7024,0.6326,0.9511,79,144,Top-Right
NORMAL2-IM-0145-0001.jpeg,0,NORMAL,ViT-Tiny,0.0471,0,NORMAL,1,0.9069,0.9429,0.027,71,71,Top-Left
NORMAL2-IM-0146-0001.jpeg,0,NORMAL,ResNet-18,0.0064,0,NORMAL,1,0.6978,0.9928,0.9031,143,111,Bottom-Left
NORMAL2-IM-0146-0001.jpeg,0,NORMAL,DenseNet-121,0.0027,0,NORMAL,1,0.5643,0.953,0.9788,79,112,Top-Right
NORMAL2-IM-0146-0001.jpeg,0,NORMAL,ViT-Tiny,0.0002,0,NORMAL,1,0.8823,0.9747,0.174,24,71,Top-Left
NORMAL2-IM-0150-0001.jpeg,0,NORMAL,ResNet-18,0.1825,0,NORMAL,1,0.8097,0.7552,0.6999,175,80,Bottom-Left
NORMAL2-IM-0150-0001.jpeg,0,NORMAL,DenseNet-121,0.0088,0,NORMAL,1,0.6831,0.9403,0.9025,144,80,Bottom-Left
NORMAL2-IM-0150-0001.jpeg,0,NORMAL,ViT-Tiny,0.0319,0,NORMAL,1,0.8782,0.9572,0.049,72,56,Top-Left
NORMAL2-IM-0171-0001.jpeg,0,NORMAL,ResNet-18,0.06,0,NORMAL,1,0.8102,0.9299,0.7961,175,79,Bottom-Left
NORMAL2-IM-0171-0001.jpeg,0,NORMAL,DenseNet-121,0.1043,0,NORMAL,1,0.5189,0.8459,0.8349,47,0,Top-Left
NORMAL2-IM-0171-0001.jpeg,0,NORMAL,ViT-Tiny,0.1225,0,NORMAL,1,0.933,0.8446,0.1972,88,151,Top-Right
NORMAL2-IM-0173-0001-0001.jpeg,0,NORMAL,ResNet-18,0.0551,0,NORMAL,1,0.8328,0.9288,0.8304,111,80,Top-Left
NORMAL2-IM-0173-0001-0001.jpeg,0,NORMAL,DenseNet-121,0.0467,0,NORMAL,1,0.6829,0.8821,0.8098,79,80,Top-Left
NORMAL2-IM-0173-0001-0001.jpeg,0,NORMAL,ViT-Tiny,0.3195,0,NORMAL,1,0.9141,0.6684,0.0171,72,56,Top-Left
NORMAL2-IM-0173-0001-0002.jpeg,0,NORMAL,ResNet-18,0.0551,0,NORMAL,1,0.8328,0.9288,0.8304,111,80,Top-Left
NORMAL2-IM-0173-0001-0002.jpeg,0,NORMAL,DenseNet-121,0.0467,0,NORMAL,1,0.6829,0.8821,0.8098,79,80,Top-Left
NORMAL2-IM-0173-0001-0002.jpeg,0,NORMAL,ViT-Tiny,0.3195,0,NORMAL,1,0.9141,0.6684,0.0171,72,56,Top-Left
NORMAL2-IM-0195-0001.jpeg,0,NORMAL,ResNet-18,0.3674,0,NORMAL,1,0.7332,0.6187,0.7394,48,111,Top-Left
NORMAL2-IM-0195-0001.jpeg,0,NORMAL,DenseNet-121,0.8822,1,PNEUMONIA,0,0.8237,-0.0843,0.8373,144,79,Bottom-Left
NORMAL2-IM-0195-0001.jpeg,0,NORMAL,ViT-Tiny,0.8762,1,PNEUMONIA,0,0.9189,-0.0732,0.0,40,216,Top-Right
NORMAL2-IM-0196-0001.jpeg,0,NORMAL,ResNet-18,0.4562,0,NORMAL,1,0.8427,0.5223,0.6073,48,112,Top-Right
NORMAL2-IM-0196-0001.jpeg,0,NORMAL,DenseNet-121,0.3402,0,NORMAL,1,0.7577,0.5764,0.8458,48,144,Top-Right
NORMAL2-IM-0196-0001.jpeg,0,NORMAL,ViT-Tiny,0.5199,1,PNEUMONIA,0,0.9277,-0.3961,0.0299,87,87,Top-Left
NORMAL2-IM-0198-0001.jpeg,0,NORMAL,ResNet-18,0.9978,1,PNEUMONIA,0,0.6885,0.0274,0.8036,48,48,Top-Left
NORMAL2-IM-0198-0001.jpeg,0,NORMAL,DenseNet-121,0.998,1,PNEUMONIA,0,0.6882,0.154,0.9267,48,79,Top-Left
NORMAL2-IM-0198-0001.jpeg,0,NORMAL,ViT-Tiny,0.999,1,PNEUMONIA,0,0.9777,0.1465,0.0155,151,55,Bottom-Left
NORMAL2-IM-0199-0001.jpeg,0,NORMAL,ResNet-18,0.6965,1,PNEUMONIA,0,0.6371,-0.1584,0.3289,144,79,Bottom-Left
NORMAL2-IM-0199-0001.jpeg,0,NORMAL,DenseNet-121,0.6511,1,PNEUMONIA,0,0.7524,-0.0827,0.6455,143,111,Bottom-Left
NORMAL2-IM-0199-0001.jpeg,0,NORMAL,ViT-Tiny,0.3224,0,NORMAL,1,0.9262,0.6711,0.141,104,168,Top-Right
NORMAL2-IM-0201-0001.jpeg,0,NORMAL,ResNet-18,0.9128,1,PNEUMONIA,0,0.8634,0.7118,0.6346,176,175,Bottom-Right
NORMAL2-IM-0201-0001.jpeg,0,NORMAL,DenseNet-121,0.9722,1,PNEUMONIA,0,0.7251,0.2363,0.8636,143,112,Bottom-Right
NORMAL2-IM-0201-0001.jpeg,0,NORMAL,ViT-Tiny,0.9917,1,PNEUMONIA,0,0.957,0.0964,0.0591,24,0,Top-Left
NORMAL2-IM-0206-0001.jpeg,0,NORMAL,ResNet-18,0.8863,1,PNEUMONIA,0,0.6102,-0.0851,0.6282,143,176,Bottom-Right
NORMAL2-IM-0206-0001.jpeg,0,NORMAL,DenseNet-121,0.9986,1,PNEUMONIA,0,0.7276,0.023,0.9236,144,143,Bottom-Right
NORMAL2-IM-0206-0001.jpeg,0,NORMAL,ViT-Tiny,0.9392,1,PNEUMONIA,0,0.889,-0.0334,0.2923,24,88,Top-Left
